amount,is_vpn,hour_of_day,day_of_week,device_type_desktop,device_type_mobile,device_type_tablet,"location_California, USA","location_Florida, USA","location_New York, USA","location_Texas, USA",card_type_credit,card_type_debit,card_type_prepaid
240.07,True,17,4,0,0,1,1,0,0,0,0,0,1
122.06,False,17,3,1,0,0,0,0,1,0,0,1,0
145.65,True,17,1,1,0,0,0,0,0,1,0,0,1
112.29,False,17,6,0,1,0,0,1,0,0,0,0,1
56.19,False,17,6,0,1,0,0,1,0,0,0,1,0
14.99,False,17,4,0,1,0,0,1,0,0,0,1,0
1052.97,False,17,4,0,1,0,0,1,0,0,0,1,0
51.13,True,17,5,0,1,0,0,0,1,0,0,0,1
92.24,True,17,2,0,1,0,0,1,0,0,0,0,1
508.21,False,17,4,0,0,1,0,0,1,0,0,1,0
210.77,False,17,6,0,1,0,0,1,0,0,1,0,0
49.13,True,17,0,1,0,0,0,0,0,1,1,0,0
230.14,False,17,1,0,1,0,0,0,1,0,0,1,0
882.95,False,17,5,0,0,1,0,0,1,0,1,0,0
164.57,False,17,0,0,1,0,0,1,0,0,0,1,0
111.47,False,17,6,1,0,0,0,1,0,0,1,0,0
333.27,True,17,3,0,1,0,1,0,0,0,0,0,1
83.68,False,17,4,0,1,0,0,0,1,0,0,0,1
172.86,False,17,4,0,1,0,1,0,0,0,0,1,0
10.63,True,17,5,0,1,0,0,1,0,0,0,1,0
318.59,False,17,3,0,0,1,0,0,0,1,0,1,0
339.51,False,17,1,1,0,0,0,1,0,0,0,1,0
372.42,False,17,6,0,0,1,1,0,0,0,1,0,0
89.46,False,17,6,1,0,0,0,0,0,1,1,0,0
323.54,False,17,3,0,1,0,0,1,0,0,0,1,0
326.35,True,17,3,1,0,0,0,0,0,1,1,0,0
1.73,True,17,6,0,1,0,0,0,1,0,0,0,1
138.97,False,17,4,1,0,0,0,0,0,1,0,0,1
108.4,False,17,1,0,1,0,1,0,0,0,0,1,0
1233.66,False,17,3,1,0,0,0,0,1,0,1,0,0
203.34,False,17,2,0,0,1,1,0,0,0,0,0,1
69.32,False,17,0,0,1,0,0,0,0,1,0,1,0
1382.58,False,17,6,0,0,1,0,1,0,0,1,0,0
230.82,False,17,6,0,1,0,1,0,0,0,1,0,0
144.65,True,17,2,0,1,0,0,0,0,1,0,0,1
149.61,True,17,5,0,1,0,0,1,0,0,0,1,0
127.62,False,17,5,0,1,0,1,0,0,0,1,0,0
665.23,False,17,6,0,0,1,0,0,0,1,0,1,0
76.89,False,17,0,1,0,0,0,0,0,1,1,0,0
175.7,False,17,3,1,0,0,0,1,0,0,0,1,0
371.65,True,17,4,0,0,1,0,0,0,1,1,0,0
112.47,False,17,4,1,0,0,0,0,0,1,0,1,0
18.47,False,17,2,1,0,0,0,1,0,0,0,1,0
22.15,True,17,1,0,0,1,1,0,0,0,0,0,1
66.15,True,17,1,1,0,0,0,1,0,0,0,1,0
7.25,True,17,2,0,0,1,0,0,1,0,0,1,0
127.36,False,17,3,0,1,0,0,1,0,0,1,0,0
152.71,True,17,4,0,1,0,0,0,1,0,0,0,1
1266.14,False,17,5,0,0,1,0,1,0,0,0,0,1
168.82,True,17,4,0,1,0,0,0,0,1,0,1,0
576.99,False,17,5,1,0,0,0,1,0,0,0,1,0
155.83,False,17,1,0,1,0,0,1,0,0,0,1,0
290.43,False,17,4,1,0,0,0,1,0,0,0,0,1
2.31,False,17,0,0,1,0,1,0,0,0,0,1,0
375.5,False,17,4,0,0,1,0,1,0,0,1,0,0
167.22,True,17,3,0,1,0,0,1,0,0,0,1,0
457.2,False,17,5,1,0,0,0,0,1,0,0,0,1
35.37,False,17,0,0,1,0,1,0,0,0,0,0,1
426.84,False,17,5,0,1,0,0,0,0,1,1,0,0
83.14,False,17,2,1,0,0,1,0,0,0,0,0,1
881.12,False,17,6,0,1,0,0,0,1,0,0,0,1
279.51,False,17,2,0,0,1,0,1,0,0,0,0,1
80.32,True,17,4,1,0,0,0,0,0,1,0,1,0
1651.38,False,17,3,0,0,1,0,1,0,0,1,0,0
823.62,False,17,6,0,0,1,0,0,0,1,1,0,0
345.5,False,17,0,0,1,0,0,0,0,1,0,1,0
554.67,True,17,4,0,0,1,0,0,1,0,0,0,1
195.74,False,17,5,1,0,0,0,0,0,1,1,0,0
19.58,True,17,3,1,0,0,0,0,0,1,0,0,1
84.32,False,17,5,0,0,1,1,0,0,0,0,1,0
33.21,False,17,6,0,1,0,0,1,0,0,1,0,0
77.7,False,17,5,0,1,0,0,0,0,1,0,0,1
134.79,False,17,0,1,0,0,1,0,0,0,1,0,0
505.91,True,17,1,0,1,0,0,0,0,1,0,1,0
46.58,False,17,6,0,0,1,1,0,0,0,1,0,0
177.14,False,17,3,0,1,0,0,0,1,0,0,0,1
296.8,False,17,4,0,0,1,1,0,0,0,0,1,0
753.92,True,17,5,0,1,0,0,1,0,0,1,0,0
128.84,False,17,0,0,1,0,0,1,0,0,1,0,0
142.94,False,17,6,1,0,0,0,0,0,1,0,1,0
770.79,False,17,3,0,1,0,1,0,0,0,0,0,1
216.75,False,17,3,0,0,1,0,0,0,1,0,0,1
81.73,False,17,6,0,0,1,0,1,0,0,0,1,0
33.62,False,17,5,0,0,1,0,0,1,0,0,1,0
273.54,False,17,1,1,0,0,1,0,0,0,1,0,0
286.39,False,17,4,0,1,0,0,0,1,0,0,1,0
173.43,False,17,6,1,0,0,1,0,0,0,1,0,0
132.65,False,17,1,0,1,0,0,0,0,1,0,1,0
25.52,False,17,5,1,0,0,1,0,0,0,1,0,0
425.25,False,17,1,0,1,0,1,0,0,0,1,0,0
51.22,False,17,0,1,0,0,0,0,1,0,0,0,1
676.89,True,17,3,0,1,0,0,0,1,0,0,0,1
112.34,False,17,0,0,0,1,1,0,0,0,0,0,1
1714.57,False,17,3,0,1,0,0,1,0,0,0,0,1
195.36,False,17,6,1,0,0,0,0,0,1,1,0,0
399.98,False,17,6,0,0,1,0,0,1,0,1,0,0
195.7,True,17,4,0,1,0,1,0,0,0,0,1,0
261.09,False,17,5,0,0,1,0,0,1,0,0,0,1
322.02,False,17,6,1,0,0,0,0,0,1,0,0,1
27.39,False,17,0,0,1,0,1,0,0,0,0,0,1
288.19,False,17,1,0,1,0,0,0,1,0,1,0,0
560.73,False,17,3,0,0,1,0,0,0,1,0,0,1
83.86,False,17,0,0,0,1,0,0,1,0,0,0,1
263.95,False,17,1,1,0,0,0,0,1,0,1,0,0
8.33,False,17,4,0,1,0,0,0,1,0,0,0,1
139.43,False,17,3,1,0,0,0,0,1,0,1,0,0
7.62,False,17,0,0,1,0,0,0,1,0,0,0,1
86.99,False,17,2,0,1,0,0,0,1,0,1,0,0
165.41,True,17,1,0,0,1,0,1,0,0,0,0,1
136.83,False,17,6,0,1,0,1,0,0,0,0,0,1
373.27,False,17,1,0,1,0,1,0,0,0,0,0,1
102.38,False,17,4,0,1,0,0,1,0,0,1,0,0
111.94,False,17,2,1,0,0,0,1,0,0,0,1,0
1369.51,False,17,4,0,1,0,0,0,0,1,0,1,0
371.95,False,17,6,0,1,0,0,1,0,0,0,0,1
347.98,True,17,0,0,0,1,0,0,0,1,0,0,1
93.22,True,17,4,1,0,0,1,0,0,0,1,0,0
205.76,True,17,5,0,1,0,0,1,0,0,0,1,0
609.19,False,17,5,1,0,0,0,1,0,0,0,1,0
1005.52,False,17,5,1,0,0,0,0,1,0,1,0,0
703.81,False,17,5,1,0,0,1,0,0,0,1,0,0
171.48,False,17,5,0,1,0,0,0,0,1,0,1,0
447.78,False,17,1,1,0,0,0,1,0,0,0,0,1
60.55,False,17,4,0,1,0,0,1,0,0,0,1,0
188.05,False,17,0,0,0,1,0,0,1,0,0,0,1
494.6,False,17,1,1,0,0,0,0,0,1,1,0,0
223.99,True,17,4,1,0,0,0,0,0,1,0,1,0
172.17,False,17,3,1,0,0,0,0,1,0,1,0,0
458.85,False,17,6,0,0,1,0,0,0,1,1,0,0
392.88,False,17,2,1,0,0,0,1,0,0,1,0,0
32.34,True,17,5,0,1,0,0,0,1,0,0,0,1
1385.17,False,17,5,1,0,0,1,0,0,0,0,0,1
686.59,False,17,5,1,0,0,0,0,1,0,0,1,0
537.01,True,17,2,1,0,0,0,0,0,1,0,0,1
496.62,False,17,2,0,0,1,0,0,0,1,0,1,0
762.26,False,17,1,1,0,0,0,1,0,0,0,0,1
65.88,False,17,5,1,0,0,0,0,1,0,0,0,1
978.61,True,17,4,1,0,0,0,1,0,0,1,0,0
547.53,True,17,6,0,1,0,0,0,0,1,0,0,1
154.31,False,17,0,0,1,0,0,1,0,0,0,0,1
6.32,True,17,4,1,0,0,0,1,0,0,0,1,0
976.97,False,17,6,0,0,1,1,0,0,0,0,0,1
407.21,True,17,6,0,1,0,0,1,0,0,0,1,0
460.01,False,17,2,1,0,0,1,0,0,0,0,0,1
175.07,True,17,2,1,0,0,0,0,0,1,1,0,0
50.36,False,17,4,0,1,0,0,0,0,1,0,0,1
1908.53,False,17,3,1,0,0,0,0,1,0,0,0,1
44.38,False,17,3,0,1,0,0,1,0,0,0,1,0
94.51,False,17,3,1,0,0,0,0,0,1,0,0,1
386.47,True,17,4,0,0,1,1,0,0,0,0,0,1
12.72,False,17,0,1,0,0,0,1,0,0,1,0,0
653.1,False,17,4,1,0,0,0,0,1,0,0,0,1
29.21,False,17,2,0,1,0,1,0,0,0,0,1,0
228.68,False,17,4,0,0,1,0,0,0,1,0,0,1
342.87,True,17,1,1,0,0,0,0,0,1,0,0,1
684.69,False,17,2,1,0,0,1,0,0,0,1,0,0
342.45,False,17,4,0,0,1,1,0,0,0,0,0,1
100.49,True,17,5,1,0,0,1,0,0,0,0,0,1
163.24,False,17,6,0,0,1,0,0,1,0,0,0,1
127.65,False,17,1,0,1,0,0,1,0,0,0,0,1
189.38,False,17,1,0,1,0,0,0,0,1,0,0,1
454.43,False,17,3,1,0,0,1,0,0,0,1,0,0
588.47,True,17,0,1,0,0,0,0,0,1,0,1,0
190.3,False,17,2,0,1,0,1,0,0,0,1,0,0
2081.63,False,17,3,0,1,0,0,1,0,0,0,0,1
1386.14,False,17,6,0,1,0,0,0,1,0,0,1,0
383.03,False,17,4,0,1,0,0,0,1,0,0,0,1
177.54,False,17,0,0,1,0,0,1,0,0,1,0,0
236.27,True,17,3,1,0,0,0,1,0,0,0,1,0
422.64,True,17,5,1,0,0,0,1,0,0,1,0,0
475.84,True,17,0,0,0,1,0,1,0,0,0,0,1
615.46,False,17,1,0,0,1,0,0,1,0,0,1,0
1011.8,True,17,6,0,0,1,0,0,1,0,1,0,0
1708.48,False,17,4,1,0,0,1,0,0,0,0,0,1
228.97,False,17,4,0,0,1,0,0,1,0,1,0,0
952.04,False,17,1,0,1,0,0,1,0,0,0,0,1
20.28,False,17,5,0,0,1,0,1,0,0,0,0,1
1713.99,False,17,5,1,0,0,1,0,0,0,0,0,1
208.59,False,17,0,0,1,0,0,0,1,0,0,1,0
106.15,False,17,1,0,1,0,0,1,0,0,0,1,0
158.62,False,17,2,1,0,0,0,1,0,0,1,0,0
216.58,False,17,3,1,0,0,0,1,0,0,1,0,0
273.0,True,17,2,1,0,0,0,1,0,0,0,0,1
134.83,False,17,1,0,0,1,0,1,0,0,0,1,0
147.78,False,17,3,1,0,0,0,1,0,0,0,0,1
854.07,False,17,2,0,1,0,0,1,0,0,0,0,1
262.11,False,17,5,0,1,0,0,0,1,0,1,0,0
174.79,True,17,3,0,1,0,0,0,1,0,0,0,1
295.15,False,17,5,0,1,0,0,0,1,0,0,1,0
218.72,True,17,0,0,1,0,0,0,0,1,0,0,1
187.68,False,17,4,0,0,1,0,1,0,0,0,0,1
876.65,False,17,2,1,0,0,1,0,0,0,1,0,0
10.63,False,17,1,0,0,1,0,0,0,1,1,0,0
579.25,False,17,1,0,0,1,1,0,0,0,0,0,1
1716.93,False,17,4,0,1,0,0,1,0,0,1,0,0
239.03,False,17,4,0,0,1,0,1,0,0,0,0,1
323.54,False,17,6,1,0,0,0,0,1,0,1,0,0
48.35,False,17,6,1,0,0,0,0,0,1,1,0,0
936.03,False,17,6,0,0,1,0,0,1,0,1,0,0
97.65,False,17,5,0,0,1,0,0,1,0,1,0,0
83.46,False,17,4,0,0,1,0,0,1,0,0,0,1
76.62,True,17,3,0,0,1,0,1,0,0,1,0,0
314.31,False,17,4,0,0,1,1,0,0,0,1,0,0
21.46,False,17,4,0,0,1,0,0,0,1,1,0,0
273.68,True,17,2,0,1,0,0,0,0,1,0,1,0
240.89,False,17,4,0,0,1,0,0,1,0,0,1,0
2377.79,False,17,5,0,1,0,1,0,0,0,0,1,0
1200.3,False,17,6,1,0,0,0,0,0,1,1,0,0
351.83,True,17,5,0,1,0,0,0,1,0,0,1,0
139.96,False,17,2,0,1,0,1,0,0,0,1,0,0
381.01,True,17,0,1,0,0,1,0,0,0,1,0,0
177.08,False,17,1,1,0,0,0,0,1,0,0,1,0
315.87,False,17,1,1,0,0,0,1,0,0,0,1,0
296.66,True,17,1,0,1,0,0,0,1,0,0,0,1
25.11,False,17,4,1,0,0,0,0,0,1,0,1,0
1769.99,True,17,4,0,0,1,1,0,0,0,0,0,1
297.53,False,17,3,0,0,1,0,1,0,0,1,0,0
6.8,False,17,6,0,0,1,1,0,0,0,0,1,0
171.28,False,17,1,0,1,0,1,0,0,0,0,1,0
344.96,False,17,3,0,0,1,1,0,0,0,0,0,1
262.48,False,17,6,1,0,0,0,0,0,1,0,0,1
1274.15,False,17,4,0,1,0,1,0,0,0,1,0,0
156.03,False,17,6,0,1,0,0,0,0,1,1,0,0
51.44,False,17,0,0,0,1,0,0,1,0,0,0,1
4334.5,False,17,3,1,0,0,1,0,0,0,1,0,0
21.76,True,17,4,0,0,1,1,0,0,0,1,0,0
631.14,False,17,6,0,0,1,0,0,1,0,0,0,1
217.48,False,17,1,1,0,0,0,1,0,0,1,0,0
1837.25,False,17,5,0,0,1,0,1,0,0,0,0,1
362.2,True,17,6,1,0,0,1,0,0,0,1,0,0
621.81,True,17,2,0,0,1,1,0,0,0,0,1,0
403.57,False,17,0,1,0,0,0,0,1,0,0,0,1
222.35,True,17,1,1,0,0,0,1,0,0,0,1,0
5.14,False,17,0,0,1,0,0,0,0,1,1,0,0
526.96,False,17,6,0,1,0,0,0,1,0,0,1,0
495.93,False,17,6,0,1,0,0,0,0,1,0,0,1
375.58,False,17,3,1,0,0,1,0,0,0,0,0,1
2507.7,True,17,0,0,1,0,1,0,0,0,0,0,1
57.38,False,17,0,0,0,1,0,0,0,1,0,1,0
343.28,False,17,0,1,0,0,0,1,0,0,0,1,0
106.38,False,17,0,0,1,0,0,0,0,1,0,1,0
1413.62,True,17,6,1,0,0,1,0,0,0,1,0,0
221.98,True,17,6,1,0,0,0,0,0,1,0,0,1
314.88,False,17,3,0,1,0,1,0,0,0,0,0,1
67.78,False,17,0,0,0,1,0,1,0,0,0,0,1
167.97,True,17,2,1,0,0,1,0,0,0,0,1,0
81.51,False,17,1,1,0,0,1,0,0,0,1,0,0
259.27,True,17,2,0,0,1,0,0,0,1,0,1,0
691.89,False,17,1,0,1,0,0,1,0,0,0,0,1
547.78,False,17,1,1,0,0,0,0,1,0,1,0,0
469.51,False,17,1,0,1,0,0,0,1,0,0,0,1
1186.31,False,17,6,0,0,1,1,0,0,0,0,0,1
33.44,False,17,0,0,1,0,0,0,1,0,0,1,0
2144.89,False,17,2,1,0,0,0,1,0,0,0,0,1
815.81,False,17,5,0,1,0,0,0,1,0,0,1,0
167.68,True,17,6,1,0,0,0,0,1,0,0,1,0
49.63,False,17,5,0,1,0,0,0,0,1,0,0,1
133.84,False,17,2,0,0,1,1,0,0,0,1,0,0
2366.22,False,17,5,1,0,0,1,0,0,0,0,1,0
62.6,False,17,0,1,0,0,0,0,1,0,0,1,0
982.06,True,17,4,0,0,1,0,0,1,0,0,0,1
102.84,True,17,0,0,0,1,0,0,0,1,0,0,1
2039.07,False,17,6,1,0,0,1,0,0,0,0,1,0
55.66,True,17,4,0,0,1,0,0,1,0,0,1,0
217.75,False,17,2,0,1,0,0,0,1,0,0,1,0
504.23,False,17,6,1,0,0,0,0,1,0,0,0,1
532.32,False,17,2,0,1,0,1,0,0,0,0,0,1
34.7,False,17,5,1,0,0,1,0,0,0,1,0,0
339.87,True,17,6,1,0,0,0,1,0,0,1,0,0
104.14,False,17,6,0,1,0,0,0,0,1,0,0,1
172.95,False,17,6,0,0,1,1,0,0,0,0,1,0
243.67,False,17,5,0,1,0,0,1,0,0,0,1,0
26.3,False,17,4,0,0,1,0,0,1,0,0,1,0
415.58,False,17,0,0,1,0,0,1,0,0,0,1,0
41.98,False,17,1,0,1,0,0,0,1,0,0,0,1
39.58,False,17,2,0,1,0,0,0,0,1,1,0,0
233.59,False,17,0,1,0,0,1,0,0,0,0,1,0
114.03,False,17,4,1,0,0,0,1,0,0,0,0,1
43.76,False,17,5,0,0,1,1,0,0,0,0,0,1
2.96,False,17,0,0,1,0,0,0,1,0,0,0,1
187.1,False,17,4,1,0,0,0,0,1,0,0,1,0
495.75,False,17,0,0,1,0,1,0,0,0,1,0,0
639.6,False,17,4,0,1,0,0,0,0,1,1,0,0
171.63,False,17,6,0,0,1,0,0,1,0,0,0,1
21.87,False,17,3,1,0,0,0,1,0,0,1,0,0
93.54,False,17,3,0,1,0,0,0,0,1,1,0,0
370.69,False,17,4,0,0,1,1,0,0,0,0,1,0
264.47,True,17,5,1,0,0,0,1,0,0,0,0,1
16.55,False,17,3,0,0,1,0,0,1,0,1,0,0
215.14,False,17,3,0,0,1,0,1,0,0,0,0,1
316.15,True,17,0,0,1,0,0,1,0,0,0,1,0
123.88,True,17,4,1,0,0,1,0,0,0,1,0,0
412.05,False,17,6,0,1,0,0,0,0,1,1,0,0
305.9,False,17,1,0,0,1,0,1,0,0,0,1,0
182.69,True,17,0,0,0,1,0,0,1,0,0,1,0
84.28,False,17,0,0,0,1,1,0,0,0,1,0,0
65.44,False,17,0,0,0,1,0,0,1,0,0,0,1
179.29,True,17,6,0,1,0,1,0,0,0,1,0,0
629.07,False,17,3,1,0,0,0,0,1,0,0,1,0
478.49,False,17,5,0,0,1,0,0,1,0,0,0,1
417.75,False,17,2,1,0,0,0,0,1,0,0,0,1
406.77,False,17,0,0,1,0,0,0,0,1,0,1,0
290.45,True,17,1,0,0,1,0,1,0,0,1,0,0
954.58,True,17,4,1,0,0,0,0,1,0,1,0,0
80.23,False,17,0,1,0,0,0,1,0,0,0,0,1
696.77,False,17,1,0,0,1,0,0,0,1,0,1,0
79.14,False,17,6,0,1,0,0,0,0,1,0,0,1
437.13,False,17,3,0,0,1,0,1,0,0,0,1,0
277.2,False,17,6,0,1,0,0,1,0,0,0,1,0
40.03,False,17,3,0,0,1,0,0,0,1,0,0,1
2.03,False,17,1,0,0,1,0,1,0,0,1,0,0
0.41,False,17,4,0,0,1,0,1,0,0,0,1,0
399.63,False,17,1,1,0,0,0,0,1,0,1,0,0
12.64,True,17,2,0,1,0,0,1,0,0,0,0,1
228.12,False,17,3,1,0,0,0,1,0,0,0,1,0
77.19,False,17,6,0,0,1,0,1,0,0,1,0,0
105.44,False,17,2,1,0,0,0,0,0,1,1,0,0
241.94,False,17,0,1,0,0,0,0,1,0,0,1,0
57.24,False,17,3,1,0,0,0,0,1,0,1,0,0
18.25,False,17,3,0,1,0,0,0,0,1,1,0,0
74.07,True,17,1,0,1,0,0,1,0,0,0,0,1
90.11,True,17,4,0,1,0,0,1,0,0,1,0,0
2004.47,False,17,1,1,0,0,0,0,0,1,0,1,0
134.51,False,17,6,0,0,1,0,0,1,0,1,0,0
277.08,False,17,3,0,0,1,0,1,0,0,1,0,0
84.53,False,17,0,0,0,1,0,1,0,0,1,0,0
703.03,False,17,1,0,0,1,1,0,0,0,0,0,1
1700.39,True,17,6,0,0,1,0,1,0,0,1,0,0
756.02,False,17,3,0,0,1,0,0,1,0,1,0,0
56.27,False,17,0,1,0,0,0,0,1,0,0,0,1
573.52,False,17,6,0,1,0,0,0,1,0,0,0,1
207.11,True,17,4,0,1,0,0,0,1,0,0,1,0
234.15,False,17,2,1,0,0,0,0,0,1,1,0,0
110.56,False,17,3,0,0,1,0,0,0,1,0,0,1
344.59,False,17,2,1,0,0,0,0,1,0,1,0,0
121.49,False,17,4,0,0,1,0,1,0,0,0,1,0
301.63,False,17,1,1,0,0,0,0,0,1,0,1,0
115.23,False,17,1,0,0,1,0,1,0,0,0,1,0
103.22,False,17,6,0,0,1,0,1,0,0,0,1,0
473.59,False,17,0,0,1,0,0,1,0,0,0,0,1
282.36,False,17,4,1,0,0,0,0,0,1,0,0,1
67.03,False,17,1,0,0,1,0,0,0,1,0,0,1
23.41,False,17,0,0,0,1,1,0,0,0,0,0,1
26.08,False,17,0,1,0,0,0,0,1,0,0,0,1
616.44,False,17,5,0,1,0,0,0,1,0,0,0,1
480.35,False,17,5,0,1,0,0,0,0,1,1,0,0
181.94,False,17,2,0,1,0,0,0,1,0,0,1,0
904.18,True,17,6,0,1,0,1,0,0,0,0,1,0
346.34,False,17,0,0,0,1,0,0,0,1,1,0,0
77.4,False,17,1,0,1,0,0,0,0,1,0,0,1
157.74,False,17,1,0,0,1,0,0,0,1,1,0,0
140.6,False,17,0,0,1,0,0,0,0,1,0,0,1
1884.48,True,17,3,0,1,0,0,1,0,0,1,0,0
72.97,False,17,4,0,0,1,1,0,0,0,1,0,0
434.5,True,17,6,0,1,0,0,0,0,1,0,1,0
21.97,True,17,2,0,1,0,0,0,0,1,0,0,1
373.97,False,17,1,1,0,0,0,1,0,0,0,0,1
1201.03,False,17,4,0,0,1,0,0,0,1,0,0,1
30.54,False,17,1,1,0,0,0,1,0,0,1,0,0
111.19,False,17,3,0,0,1,0,1,0,0,0,0,1
72.58,False,17,5,0,1,0,0,1,0,0,1,0,0
23.64,False,17,0,0,0,1,0,0,0,1,1,0,0
48.96,False,17,5,0,1,0,0,0,1,0,0,1,0
1021.38,False,17,2,1,0,0,0,0,1,0,1,0,0
460.7,True,17,3,1,0,0,0,0,0,1,0,1,0
861.44,False,17,1,1,0,0,0,0,1,0,1,0,0
79.39,False,17,6,0,1,0,1,0,0,0,1,0,0
300.41,False,17,6,1,0,0,0,1,0,0,0,1,0
600.9,False,17,1,0,1,0,0,0,0,1,0,1,0
110.5,False,17,3,0,0,1,0,0,0,1,0,0,1
311.48,False,17,2,0,1,0,0,0,1,0,1,0,0
411.02,True,17,4,0,1,0,0,0,1,0,0,0,1
207.01,False,17,0,0,1,0,0,0,0,1,1,0,0
21.75,False,17,6,1,0,0,0,1,0,0,0,1,0
194.37,True,17,2,0,0,1,0,0,0,1,1,0,0
200.8,False,17,1,0,1,0,0,0,1,0,0,0,1
842.11,False,17,1,1,0,0,0,0,1,0,1,0,0
246.21,False,17,1,1,0,0,1,0,0,0,1,0,0
234.6,False,17,4,1,0,0,0,1,0,0,0,1,0
64.04,False,17,0,0,1,0,1,0,0,0,1,0,0
119.54,False,17,4,1,0,0,1,0,0,0,0,1,0
55.43,False,17,6,0,1,0,0,1,0,0,0,0,1
395.8,False,17,2,0,0,1,0,0,0,1,0,1,0
517.42,False,17,2,0,1,0,0,1,0,0,0,1,0
358.07,False,17,0,0,0,1,0,1,0,0,0,0,1
471.54,True,17,2,0,1,0,0,1,0,0,0,0,1
30.8,False,17,4,0,1,0,0,0,1,0,1,0,0
38.87,False,17,6,0,0,1,0,1,0,0,0,1,0
108.33,True,17,0,0,1,0,0,0,0,1,1,0,0
176.67,False,17,5,1,0,0,1,0,0,0,0,0,1
118.97,False,17,4,1,0,0,0,0,0,1,0,1,0
707.75,False,17,1,1,0,0,0,1,0,0,1,0,0
1417.15,True,17,2,1,0,0,0,0,0,1,1,0,0
98.72,True,17,0,0,1,0,0,1,0,0,1,0,0
546.44,False,17,4,0,1,0,0,0,0,1,0,1,0
291.33,False,17,3,1,0,0,0,0,0,1,0,0,1
533.25,False,17,6,0,0,1,1,0,0,0,0,1,0
426.81,True,17,1,0,0,1,1,0,0,0,0,1,0
329.01,False,17,6,0,1,0,0,0,0,1,0,0,1
161.06,False,17,1,1,0,0,0,0,0,1,1,0,0
252.73,True,17,6,0,0,1,0,0,1,0,0,1,0
750.76,False,17,6,1,0,0,0,0,1,0,1,0,0
516.95,False,17,2,0,1,0,0,1,0,0,0,0,1
1277.5,False,17,6,0,1,0,0,1,0,0,0,1,0
621.53,True,17,3,1,0,0,0,1,0,0,0,0,1
50.37,False,17,5,0,0,1,0,1,0,0,1,0,0
922.1,False,17,1,1,0,0,0,0,1,0,1,0,0
250.8,False,17,2,0,1,0,0,1,0,0,0,1,0
838.82,False,17,0,0,1,0,0,0,1,0,0,1,0
1576.47,False,17,4,1,0,0,1,0,0,0,0,1,0
2.78,False,17,3,0,1,0,0,0,0,1,1,0,0
156.98,False,17,3,0,1,0,0,0,0,1,1,0,0
116.19,True,17,6,1,0,0,0,0,0,1,0,0,1
159.24,True,17,4,0,1,0,0,0,0,1,0,1,0
289.25,False,17,2,1,0,0,0,0,0,1,0,1,0
3.72,False,17,5,0,1,0,1,0,0,0,1,0,0
655.72,False,17,6,0,0,1,0,0,1,0,1,0,0
8.27,True,17,4,0,0,1,0,0,1,0,1,0,0
356.0,False,17,5,1,0,0,1,0,0,0,1,0,0
147.29,False,17,3,1,0,0,0,1,0,0,0,1,0
167.79,False,17,2,1,0,0,1,0,0,0,0,0,1
157.71,False,17,2,0,0,1,0,0,1,0,1,0,0
717.41,False,17,5,1,0,0,1,0,0,0,1,0,0
195.63,False,17,2,1,0,0,1,0,0,0,0,0,1
632.58,True,17,1,1,0,0,0,0,0,1,0,0,1
2026.28,False,17,4,0,0,1,0,0,1,0,1,0,0
369.44,False,17,6,0,1,0,0,0,0,1,0,0,1
330.28,False,17,0,1,0,0,0,0,1,0,1,0,0
47.29,False,17,3,1,0,0,0,0,0,1,0,1,0
280.37,False,17,4,0,1,0,0,0,0,1,0,1,0
125.3,False,17,6,0,0,1,1,0,0,0,1,0,0
116.12,False,17,0,0,1,0,0,0,0,1,0,1,0
65.2,False,17,1,1,0,0,0,1,0,0,0,1,0
106.45,False,17,2,1,0,0,1,0,0,0,1,0,0
646.68,False,17,5,1,0,0,0,0,1,0,0,0,1
138.66,False,17,2,1,0,0,0,1,0,0,0,0,1
773.69,False,17,2,0,1,0,0,1,0,0,1,0,0
72.42,False,17,4,0,0,1,1,0,0,0,0,1,0
692.57,False,17,0,0,1,0,0,0,0,1,1,0,0
112.89,False,17,1,0,1,0,0,1,0,0,0,1,0
116.39,False,17,6,1,0,0,0,1,0,0,1,0,0
2551.43,False,17,0,1,0,0,0,0,1,0,0,1,0
74.37,False,17,5,1,0,0,0,0,0,1,0,1,0
162.76,False,17,3,0,0,1,0,0,0,1,0,1,0
265.01,False,17,0,0,0,1,0,0,1,0,0,0,1
249.74,False,17,6,1,0,0,1,0,0,0,1,0,0
439.78,False,17,4,0,1,0,0,0,1,0,1,0,0
2421.96,False,17,6,0,0,1,1,0,0,0,0,1,0
968.94,False,17,2,1,0,0,0,0,0,1,0,1,0
335.88,False,17,2,0,1,0,0,1,0,0,0,0,1
93.39,True,17,0,0,0,1,0,1,0,0,0,1,0
317.66,False,17,2,1,0,0,0,0,1,0,0,0,1
153.95,False,17,4,0,0,1,0,0,0,1,1,0,0
72.93,False,17,0,0,0,1,0,0,1,0,0,1,0
181.57,False,17,5,0,1,0,0,0,0,1,0,0,1
1.79,True,17,0,1,0,0,1,0,0,0,1,0,0
294.51,False,17,0,0,1,0,1,0,0,0,0,1,0
321.55,False,17,4,0,1,0,0,0,0,1,0,1,0
304.77,False,17,3,0,0,1,0,0,0,1,0,1,0
186.2,True,17,1,0,0,1,0,0,0,1,0,1,0
1417.64,False,17,6,0,0,1,1,0,0,0,1,0,0
