amount,is_vpn,hour_of_day,day_of_week,device_type_desktop,device_type_mobile,device_type_tablet,"location_California, USA","location_Florida, USA","location_New York, USA","location_Texas, USA",card_type_credit,card_type_debit,card_type_prepaid
13.07,False,17,3,0,0,1,0,0,0,1,0,0,1
416.05,True,17,0,1,0,0,0,0,0,1,0,0,1
301.38,False,17,2,0,0,1,0,0,0,1,0,1,0
239.47,False,17,2,0,1,0,1,0,0,0,0,1,0
370.86,False,17,1,0,0,1,0,0,1,0,0,1,0
225.86,False,17,5,1,0,0,0,1,0,0,0,0,1
733.98,False,17,0,1,0,0,0,1,0,0,0,1,0
167.55,False,17,1,0,1,0,1,0,0,0,0,0,1
343.5,True,17,2,0,1,0,0,0,0,1,0,1,0
153.46,False,17,1,0,0,1,1,0,0,0,1,0,0
150.79,True,17,3,1,0,0,0,1,0,0,0,0,1
170.76,False,17,4,0,1,0,0,1,0,0,0,1,0
141.13,False,17,3,0,0,1,0,1,0,0,0,1,0
104.99,False,17,2,0,0,1,0,0,1,0,0,0,1
106.41,False,17,4,0,0,1,0,0,0,1,0,0,1
178.9,False,17,2,1,0,0,0,1,0,0,0,0,1
19.18,False,17,4,0,1,0,1,0,0,0,1,0,0
211.76,False,17,6,1,0,0,1,0,0,0,1,0,0
56.98,False,17,6,0,0,1,0,0,1,0,0,0,1
162.06,False,17,2,0,1,0,1,0,0,0,0,1,0
1623.61,False,17,4,0,0,1,0,0,1,0,0,1,0
225.26,False,17,6,0,0,1,0,0,1,0,0,0,1
396.14,False,17,4,1,0,0,1,0,0,0,1,0,0
230.5,False,17,4,0,1,0,0,0,1,0,1,0,0
113.69,False,17,3,0,0,1,0,0,1,0,0,1,0
80.98,False,17,1,0,1,0,0,0,0,1,0,0,1
140.76,False,17,3,1,0,0,0,1,0,0,0,1,0
66.33,False,17,2,1,0,0,0,1,0,0,0,0,1
829.53,False,17,3,0,1,0,0,1,0,0,0,0,1
186.22,True,17,6,0,0,1,0,0,0,1,1,0,0
47.93,False,17,0,0,1,0,0,0,1,0,0,0,1
105.05,False,17,1,0,0,1,0,0,0,1,1,0,0
116.91,True,17,5,0,1,0,1,0,0,0,0,0,1
492.51,False,17,6,0,1,0,1,0,0,0,1,0,0
141.41,True,17,6,1,0,0,0,0,0,1,0,1,0
625.35,False,17,6,0,0,1,0,0,0,1,0,0,1
277.75,False,17,4,1,0,0,1,0,0,0,1,0,0
533.33,False,17,6,0,1,0,0,0,0,1,1,0,0
890.16,False,17,1,0,0,1,0,1,0,0,0,1,0
203.11,False,17,0,0,0,1,0,1,0,0,0,0,1
52.97,False,17,0,1,0,0,0,0,1,0,0,0,1
86.12,False,17,2,1,0,0,0,0,1,0,1,0,0
85.59,True,17,6,0,0,1,0,1,0,0,0,0,1
287.56,False,17,1,1,0,0,0,1,0,0,0,1,0
11.35,False,17,5,1,0,0,0,1,0,0,0,0,1
345.85,False,17,2,0,1,0,0,1,0,0,0,1,0
287.59,False,17,1,1,0,0,0,0,0,1,0,1,0
505.31,False,17,4,1,0,0,1,0,0,0,1,0,0
333.81,True,17,3,0,0,1,1,0,0,0,0,0,1
13.55,False,17,2,0,1,0,0,1,0,0,0,1,0
37.52,False,17,0,1,0,0,0,0,0,1,1,0,0
215.17,False,17,2,0,1,0,0,0,1,0,0,1,0
1135.06,False,17,3,1,0,0,1,0,0,0,0,1,0
934.79,False,17,0,0,1,0,0,0,1,0,1,0,0
94.57,True,17,5,0,1,0,0,0,0,1,0,1,0
1635.98,False,17,0,1,0,0,0,0,0,1,1,0,0
482.32,False,17,4,1,0,0,0,0,1,0,0,0,1
1273.86,False,17,4,0,0,1,0,0,1,0,0,1,0
126.06,False,17,4,0,0,1,0,0,1,0,0,0,1
142.28,True,17,5,1,0,0,1,0,0,0,1,0,0
273.7,True,17,3,0,0,1,0,0,1,0,0,0,1
0.15,False,17,2,0,1,0,0,0,1,0,0,1,0
848.57,True,17,6,0,1,0,0,0,0,1,1,0,0
277.68,False,17,2,1,0,0,1,0,0,0,1,0,0
184.74,False,17,6,1,0,0,1,0,0,0,1,0,0
875.22,False,17,2,0,0,1,0,1,0,0,1,0,0
1524.92,True,17,3,0,1,0,0,1,0,0,0,0,1
802.05,False,17,4,0,1,0,0,0,0,1,0,0,1
75.92,False,17,5,0,0,1,0,0,1,0,0,0,1
2374.24,False,17,5,1,0,0,0,0,1,0,0,1,0
47.88,True,17,5,0,0,1,0,0,0,1,0,1,0
99.89,False,17,2,1,0,0,0,0,0,1,1,0,0
455.51,False,17,0,0,1,0,1,0,0,0,0,1,0
354.71,True,17,4,0,1,0,0,1,0,0,0,0,1
620.59,True,17,0,1,0,0,0,0,0,1,0,1,0
87.27,False,17,4,0,0,1,1,0,0,0,0,1,0
88.07,False,17,5,1,0,0,0,0,0,1,0,0,1
310.86,False,17,2,0,1,0,0,1,0,0,1,0,0
367.58,False,17,2,0,1,0,1,0,0,0,0,1,0
62.88,True,17,0,1,0,0,0,0,0,1,0,1,0
190.75,False,17,4,0,0,1,0,1,0,0,1,0,0
48.16,False,17,4,0,0,1,0,0,1,0,1,0,0
369.32,False,17,0,0,0,1,1,0,0,0,0,0,1
37.51,False,17,3,0,0,1,0,1,0,0,0,1,0
58.0,False,17,3,0,1,0,0,1,0,0,1,0,0
741.55,False,17,1,1,0,0,0,0,1,0,1,0,0
201.04,False,17,5,0,1,0,1,0,0,0,0,1,0
159.56,True,17,2,0,1,0,0,0,1,0,1,0,0
624.04,False,17,0,0,0,1,0,0,0,1,0,1,0
66.53,False,17,4,0,0,1,0,0,1,0,0,0,1
1611.2,True,17,1,0,1,0,0,0,1,0,0,0,1
415.45,False,17,4,0,0,1,0,0,0,1,1,0,0
1331.36,False,17,5,1,0,0,0,0,1,0,1,0,0
390.0,False,17,0,0,0,1,1,0,0,0,0,0,1
314.13,True,17,4,0,1,0,0,0,0,1,1,0,0
221.95,False,17,5,0,1,0,1,0,0,0,0,0,1
98.98,False,17,2,0,1,0,0,0,0,1,1,0,0
2390.21,True,17,2,1,0,0,0,1,0,0,1,0,0
325.56,False,17,5,0,0,1,0,0,0,1,0,1,0
322.31,False,17,3,0,0,1,0,0,0,1,0,1,0
539.62,False,17,3,0,0,1,0,1,0,0,0,1,0
18.71,False,17,5,1,0,0,0,0,0,1,1,0,0
402.2,True,17,5,0,1,0,0,1,0,0,0,1,0
680.35,False,17,4,0,1,0,1,0,0,0,0,0,1
46.55,False,17,4,1,0,0,0,1,0,0,0,0,1
637.06,False,17,0,0,1,0,0,0,1,0,0,0,1
32.98,False,17,0,0,0,1,0,0,0,1,1,0,0
95.87,False,17,6,0,0,1,0,0,1,0,1,0,0
223.05,False,17,0,0,1,0,0,0,0,1,0,0,1
324.25,False,17,2,0,1,0,0,0,1,0,0,1,0
43.09,False,17,0,0,1,0,0,1,0,0,1,0,0
404.82,False,17,0,0,0,1,1,0,0,0,1,0,0
42.19,False,17,1,1,0,0,0,1,0,0,1,0,0
945.04,True,17,6,0,1,0,0,0,0,1,1,0,0
405.15,False,17,5,1,0,0,0,1,0,0,1,0,0
208.83,False,17,4,0,0,1,0,1,0,0,0,0,1
580.58,False,17,4,0,0,1,1,0,0,0,1,0,0
259.44,False,17,1,1,0,0,0,0,0,1,0,1,0
124.4,False,17,0,0,1,0,0,1,0,0,0,1,0
36.94,False,17,0,1,0,0,0,0,0,1,0,1,0
668.97,False,17,4,0,0,1,0,0,0,1,0,1,0
1152.18,True,17,2,0,0,1,0,1,0,0,0,1,0
840.6,False,17,0,0,0,1,0,0,0,1,0,0,1
2.32,False,17,5,0,0,1,0,0,1,0,0,0,1
864.37,False,17,1,0,1,0,0,1,0,0,1,0,0
33.47,False,17,2,0,1,0,1,0,0,0,0,0,1
547.74,False,17,2,0,1,0,0,0,0,1,0,1,0
319.56,False,17,1,0,1,0,1,0,0,0,0,0,1
337.78,False,17,2,0,1,0,0,0,0,1,0,0,1
284.84,True,17,6,1,0,0,0,0,0,1,0,1,0
309.82,True,17,2,0,1,0,0,1,0,0,1,0,0
174.55,False,17,5,0,1,0,1,0,0,0,0,1,0
3512.85,False,17,1,0,0,1,0,0,0,1,1,0,0
106.38,True,17,1,1,0,0,0,0,1,0,0,1,0
239.11,False,17,1,1,0,0,0,1,0,0,1,0,0
356.08,False,17,2,1,0,0,1,0,0,0,0,0,1
661.54,False,17,0,1,0,0,1,0,0,0,0,1,0
77.21,False,17,3,0,1,0,0,1,0,0,0,0,1
3.7,True,17,3,1,0,0,0,0,0,1,0,1,0
64.32,False,17,3,0,0,1,0,0,0,1,0,1,0
134.38,False,17,2,0,1,0,0,1,0,0,0,0,1
212.83,False,17,4,0,1,0,0,0,1,0,1,0,0
13.29,True,17,4,1,0,0,0,0,1,0,0,1,0
357.44,True,17,4,1,0,0,1,0,0,0,1,0,0
1351.76,False,17,4,1,0,0,1,0,0,0,0,1,0
57.58,False,17,5,0,0,1,0,1,0,0,0,0,1
87.93,False,17,3,1,0,0,0,0,0,1,0,1,0
206.86,False,17,6,1,0,0,0,0,0,1,0,1,0
59.46,True,17,6,1,0,0,0,1,0,0,0,1,0
41.94,False,17,1,0,1,0,1,0,0,0,1,0,0
28.29,False,17,1,0,0,1,0,1,0,0,1,0,0
357.69,True,17,6,0,1,0,1,0,0,0,1,0,0
586.72,False,17,2,1,0,0,1,0,0,0,0,1,0
257.66,False,17,5,0,1,0,1,0,0,0,0,0,1
65.97,False,17,0,0,1,0,1,0,0,0,0,1,0
33.15,False,17,4,0,1,0,0,1,0,0,0,0,1
42.38,True,17,2,1,0,0,0,0,0,1,0,0,1
2.54,True,17,0,0,0,1,1,0,0,0,1,0,0
119.7,True,17,5,1,0,0,0,1,0,0,0,1,0
69.19,True,17,2,0,0,1,1,0,0,0,0,0,1
146.77,False,17,3,0,0,1,0,0,1,0,0,0,1
262.2,False,17,0,0,1,0,0,1,0,0,1,0,0
31.77,False,17,1,0,0,1,0,1,0,0,0,0,1
778.08,False,17,4,0,0,1,0,0,0,1,1,0,0
10.25,False,17,5,0,0,1,1,0,0,0,0,1,0
353.13,False,17,0,0,0,1,0,0,0,1,0,0,1
288.25,True,17,5,0,0,1,1,0,0,0,1,0,0
225.65,True,17,3,1,0,0,0,0,1,0,0,1,0
433.63,True,17,6,0,0,1,0,0,0,1,0,0,1
112.74,False,17,0,0,0,1,0,0,0,1,0,1,0
973.15,False,17,3,0,1,0,0,1,0,0,0,1,0
638.25,False,17,5,0,0,1,0,0,1,0,1,0,0
238.63,True,17,6,1,0,0,0,0,0,1,0,0,1
201.32,False,17,0,0,0,1,0,0,1,0,0,0,1
562.66,False,17,5,1,0,0,0,1,0,0,0,0,1
589.34,True,17,1,1,0,0,0,0,0,1,0,1,0
664.84,False,17,6,1,0,0,0,0,1,0,0,0,1
160.35,False,17,6,0,0,1,0,1,0,0,1,0,0
282.82,True,17,6,1,0,0,1,0,0,0,0,0,1
1998.8,False,17,5,0,0,1,0,0,0,1,0,0,1
138.78,False,17,3,0,0,1,0,0,0,1,0,0,1
1371.91,False,17,2,0,1,0,0,0,0,1,1,0,0
457.29,False,17,4,0,1,0,0,1,0,0,0,0,1
645.49,False,17,4,1,0,0,0,0,0,1,0,0,1
166.26,False,17,1,0,0,1,0,0,1,0,1,0,0
1062.96,False,17,2,0,1,0,0,0,1,0,0,1,0
170.21,False,17,6,0,0,1,0,0,0,1,0,1,0
286.7,False,17,4,0,0,1,0,0,1,0,0,0,1
222.82,False,17,1,0,0,1,1,0,0,0,0,0,1
152.72,False,17,2,0,0,1,0,0,0,1,0,1,0
69.2,False,17,6,0,0,1,0,1,0,0,0,0,1
866.5,False,17,5,0,1,0,0,1,0,0,0,0,1
1683.75,False,17,3,1,0,0,0,0,0,1,0,1,0
2864.81,False,17,6,1,0,0,0,1,0,0,1,0,0
14.96,False,17,2,1,0,0,0,0,1,0,1,0,0
478.96,False,17,0,0,1,0,0,1,0,0,0,0,1
791.54,False,17,1,1,0,0,0,0,0,1,0,0,1
3.02,False,17,5,1,0,0,0,0,0,1,0,1,0
185.42,False,17,5,0,1,0,0,0,0,1,0,1,0
154.26,False,17,1,0,1,0,0,0,1,0,0,0,1
1760.31,False,17,2,1,0,0,1,0,0,0,0,0,1
213.49,False,17,1,0,0,1,1,0,0,0,0,0,1
243.81,True,17,3,1,0,0,1,0,0,0,0,0,1
286.65,False,17,2,0,1,0,0,0,0,1,0,0,1
321.46,False,17,4,1,0,0,0,1,0,0,0,0,1
407.22,False,17,4,0,0,1,1,0,0,0,0,1,0
239.78,False,17,4,0,0,1,0,0,0,1,1,0,0
16.07,False,17,2,0,0,1,0,0,1,0,1,0,0
118.2,False,17,3,0,1,0,0,0,0,1,0,0,1
482.92,False,17,0,0,1,0,1,0,0,0,1,0,0
18.25,False,17,5,0,0,1,1,0,0,0,0,1,0
410.03,False,17,6,0,1,0,1,0,0,0,0,0,1
130.61,False,17,5,0,0,1,1,0,0,0,0,1,0
319.21,False,17,3,0,0,1,1,0,0,0,0,1,0
102.86,False,17,4,1,0,0,1,0,0,0,1,0,0
107.01,True,17,3,1,0,0,0,0,0,1,1,0,0
734.75,True,17,3,0,1,0,0,0,1,0,0,1,0
161.88,False,17,2,0,1,0,1,0,0,0,0,0,1
188.19,True,17,5,0,0,1,1,0,0,0,0,1,0
392.2,False,17,2,0,0,1,1,0,0,0,0,1,0
1261.2,True,17,3,1,0,0,1,0,0,0,0,1,0
17.68,True,17,2,0,1,0,0,1,0,0,0,1,0
2057.15,False,17,5,0,1,0,0,0,1,0,0,1,0
1065.31,True,17,4,0,1,0,0,1,0,0,1,0,0
203.17,False,17,6,1,0,0,0,1,0,0,1,0,0
521.03,False,17,3,0,0,1,1,0,0,0,0,1,0
1338.15,True,17,6,0,1,0,0,1,0,0,1,0,0
51.38,False,17,4,0,0,1,0,0,0,1,0,1,0
21.57,False,17,1,1,0,0,0,0,1,0,1,0,0
15.0,False,17,5,0,1,0,0,0,0,1,1,0,0
179.96,False,17,3,0,1,0,1,0,0,0,1,0,0
240.09,False,17,0,0,0,1,0,0,1,0,0,0,1
9.94,False,17,4,1,0,0,0,0,0,1,0,1,0
246.02,False,17,0,0,1,0,0,1,0,0,0,0,1
14.63,True,17,3,0,1,0,1,0,0,0,1,0,0
110.9,False,17,4,1,0,0,0,0,1,0,0,1,0
38.04,False,17,5,0,0,1,0,1,0,0,1,0,0
400.12,False,17,5,0,1,0,1,0,0,0,0,0,1
21.38,True,17,5,0,0,1,0,0,0,1,0,1,0
295.73,False,17,2,1,0,0,1,0,0,0,1,0,0
220.25,False,17,5,1,0,0,0,0,1,0,0,0,1
373.88,False,17,3,1,0,0,0,1,0,0,1,0,0
211.61,False,17,4,0,1,0,0,1,0,0,1,0,0
129.98,False,17,2,0,1,0,0,0,1,0,1,0,0
66.79,False,17,6,0,1,0,0,0,1,0,1,0,0
126.67,False,17,6,0,1,0,0,1,0,0,0,1,0
139.72,False,17,2,1,0,0,0,0,1,0,0,1,0
118.41,False,17,6,1,0,0,0,0,1,0,0,1,0
371.16,True,17,3,0,0,1,0,0,1,0,0,0,1
1863.38,False,17,0,0,0,1,1,0,0,0,0,1,0
984.85,True,17,2,0,0,1,0,1,0,0,0,0,1
815.98,False,17,2,1,0,0,0,1,0,0,0,0,1
231.52,False,17,0,0,1,0,1,0,0,0,0,0,1
154.45,False,17,4,0,1,0,0,0,0,1,0,0,1
1442.78,True,17,5,0,1,0,0,0,1,0,0,0,1
364.35,True,17,6,0,0,1,1,0,0,0,0,0,1
144.51,True,17,1,0,1,0,0,1,0,0,0,1,0
90.53,False,17,5,0,0,1,0,0,0,1,0,0,1
40.04,False,17,2,1,0,0,1,0,0,0,1,0,0
1352.04,False,17,1,0,1,0,1,0,0,0,0,0,1
96.38,True,17,0,0,1,0,0,1,0,0,0,1,0
382.5,False,17,2,1,0,0,0,1,0,0,1,0,0
133.91,False,17,0,0,1,0,0,0,1,0,0,1,0
178.27,False,17,5,1,0,0,0,0,0,1,0,1,0
116.09,False,17,2,1,0,0,0,0,1,0,0,0,1
4.75,True,17,6,0,0,1,0,0,0,1,0,0,1
108.99,True,17,0,1,0,0,0,1,0,0,1,0,0
113.39,False,17,4,1,0,0,1,0,0,0,0,0,1
37.38,False,17,5,1,0,0,0,1,0,0,1,0,0
351.88,False,17,3,0,0,1,0,0,1,0,0,0,1
235.37,False,17,0,1,0,0,1,0,0,0,0,0,1
582.19,False,17,1,0,0,1,0,0,0,1,0,1,0
54.32,False,17,0,0,1,0,1,0,0,0,0,0,1
197.31,False,17,2,0,1,0,1,0,0,0,0,1,0
438.5,True,17,6,1,0,0,0,0,0,1,1,0,0
1099.32,False,17,5,0,1,0,0,1,0,0,0,1,0
688.18,False,17,4,1,0,0,0,1,0,0,0,0,1
144.6,False,17,6,0,1,0,0,0,0,1,1,0,0
271.94,False,17,6,0,0,1,0,0,0,1,0,1,0
123.63,True,17,2,0,0,1,0,0,1,0,0,0,1
595.75,True,17,0,1,0,0,0,0,1,0,0,0,1
407.83,False,17,4,0,0,1,0,0,1,0,0,1,0
244.81,False,17,0,0,1,0,0,0,0,1,0,1,0
118.44,True,17,2,1,0,0,0,1,0,0,1,0,0
157.79,False,17,6,0,1,0,0,0,1,0,1,0,0
164.17,True,17,0,1,0,0,0,1,0,0,0,0,1
2041.65,False,17,2,0,0,1,0,1,0,0,0,1,0
34.64,False,17,6,1,0,0,1,0,0,0,0,0,1
50.03,True,17,3,1,0,0,0,0,1,0,1,0,0
366.03,False,17,5,0,1,0,0,1,0,0,0,1,0
155.22,True,17,1,1,0,0,0,0,1,0,0,0,1
489.17,False,17,6,1,0,0,1,0,0,0,0,0,1
37.34,True,17,0,1,0,0,1,0,0,0,1,0,0
171.95,False,17,0,0,1,0,0,0,0,1,0,1,0
1462.15,False,17,3,0,1,0,0,0,0,1,0,0,1
553.35,True,17,1,0,1,0,0,0,0,1,1,0,0
92.47,False,17,6,0,0,1,0,0,0,1,0,0,1
108.4,True,17,5,1,0,0,1,0,0,0,0,1,0
489.58,False,17,6,0,0,1,0,0,0,1,1,0,0
144.09,False,17,1,1,0,0,1,0,0,0,0,1,0
280.45,False,17,1,1,0,0,0,0,1,0,0,0,1
95.29,False,17,4,0,0,1,0,0,1,0,1,0,0
124.61,False,17,6,0,0,1,0,0,0,1,1,0,0
316.1,False,17,5,0,0,1,0,0,0,1,1,0,0
190.54,False,17,1,0,1,0,0,1,0,0,1,0,0
51.72,False,17,0,1,0,0,1,0,0,0,0,0,1
141.38,False,17,5,0,1,0,0,0,0,1,0,1,0
298.64,False,17,3,1,0,0,0,0,1,0,0,0,1
79.17,True,17,6,0,1,0,1,0,0,0,1,0,0
153.88,False,17,4,1,0,0,0,1,0,0,0,0,1
12.77,False,17,5,0,1,0,0,0,1,0,1,0,0
1196.79,True,17,5,0,1,0,0,0,0,1,0,0,1
14.98,False,17,2,1,0,0,0,0,0,1,0,1,0
49.99,False,17,5,0,1,0,0,0,1,0,0,0,1
192.84,False,17,6,1,0,0,0,0,0,1,0,0,1
77.59,True,17,3,0,0,1,0,0,1,0,0,1,0
62.35,False,17,5,0,0,1,0,0,0,1,1,0,0
274.8,False,17,0,0,1,0,0,0,1,0,1,0,0
416.27,False,17,4,0,0,1,0,1,0,0,1,0,0
227.04,False,17,0,1,0,0,0,1,0,0,1,0,0
89.6,False,17,0,0,1,0,1,0,0,0,0,1,0
271.44,False,17,0,0,1,0,1,0,0,0,1,0,0
48.87,True,17,5,0,1,0,0,0,1,0,1,0,0
54.68,True,17,0,0,1,0,0,1,0,0,0,1,0
774.35,False,17,2,0,0,1,0,0,1,0,0,1,0
426.08,False,17,2,0,1,0,0,1,0,0,0,1,0
395.05,False,17,3,0,0,1,0,1,0,0,0,0,1
234.39,False,17,6,0,0,1,0,0,0,1,0,1,0
300.12,False,17,2,0,1,0,0,0,0,1,0,1,0
198.67,False,17,0,0,0,1,0,0,1,0,0,1,0
524.04,False,17,6,0,0,1,0,0,0,1,1,0,0
509.15,False,17,2,0,0,1,1,0,0,0,0,1,0
120.16,False,17,1,0,1,0,1,0,0,0,1,0,0
135.1,False,17,5,0,0,1,0,0,0,1,1,0,0
42.03,True,17,6,1,0,0,0,0,1,0,0,1,0
193.23,False,17,3,0,0,1,0,1,0,0,1,0,0
631.05,False,17,2,0,0,1,0,0,1,0,1,0,0
518.6,False,17,4,1,0,0,0,0,1,0,0,1,0
22.19,False,17,3,1,0,0,0,1,0,0,0,0,1
42.4,True,17,0,1,0,0,0,0,0,1,0,1,0
433.15,False,17,0,0,1,0,1,0,0,0,0,0,1
947.99,False,17,4,1,0,0,0,0,0,1,0,0,1
246.74,False,17,1,1,0,0,0,0,0,1,0,0,1
263.78,False,17,1,0,1,0,0,0,0,1,0,1,0
226.31,True,17,6,0,0,1,0,1,0,0,0,0,1
303.5,True,17,6,0,1,0,0,0,0,1,0,1,0
229.46,False,17,0,0,1,0,1,0,0,0,1,0,0
212.91,False,17,5,0,0,1,0,0,1,0,0,1,0
875.15,False,17,0,0,0,1,0,0,0,1,0,0,1
868.12,False,17,3,1,0,0,0,0,1,0,0,1,0
230.88,False,17,3,0,0,1,0,0,1,0,1,0,0
403.01,False,17,1,0,1,0,0,1,0,0,0,1,0
0.17,False,17,3,0,1,0,1,0,0,0,0,1,0
495.29,True,17,4,0,0,1,0,0,1,0,1,0,0
351.88,False,17,3,1,0,0,0,0,1,0,0,1,0
357.26,False,17,5,0,1,0,0,0,0,1,0,0,1
896.96,False,17,5,0,0,1,0,1,0,0,0,1,0
507.2,False,17,3,0,0,1,1,0,0,0,1,0,0
816.04,False,17,3,0,1,0,0,1,0,0,0,0,1
67.75,True,17,1,0,1,0,0,0,0,1,1,0,0
100.22,False,17,4,0,1,0,0,0,1,0,0,0,1
525.6,False,17,4,1,0,0,1,0,0,0,0,0,1
107.15,False,17,3,1,0,0,0,0,1,0,0,0,1
412.34,False,17,3,0,0,1,0,1,0,0,0,0,1
542.76,False,17,4,0,1,0,0,0,0,1,0,1,0
123.79,True,17,1,1,0,0,0,1,0,0,0,1,0
158.8,False,17,1,0,1,0,0,0,0,1,1,0,0
297.09,False,17,0,0,1,0,1,0,0,0,0,0,1
65.76,False,17,4,0,0,1,0,0,0,1,0,1,0
133.49,False,17,2,0,1,0,1,0,0,0,0,0,1
625.84,False,17,5,1,0,0,0,0,1,0,0,0,1
161.67,True,17,3,0,0,1,0,0,0,1,0,0,1
371.82,False,17,1,1,0,0,0,0,0,1,0,0,1
170.46,True,17,2,0,0,1,1,0,0,0,0,0,1
285.92,True,17,6,1,0,0,0,1,0,0,1,0,0
909.97,False,17,1,0,0,1,0,1,0,0,0,0,1
1399.23,False,17,4,0,1,0,0,1,0,0,1,0,0
1673.9,False,17,2,0,0,1,1,0,0,0,0,1,0
2.81,False,17,5,0,1,0,0,0,0,1,1,0,0
2132.71,False,17,0,0,1,0,0,0,1,0,1,0,0
391.16,False,17,6,0,0,1,1,0,0,0,0,0,1
2.75,False,17,3,0,0,1,0,0,1,0,1,0,0
56.36,False,17,4,0,0,1,0,1,0,0,0,0,1
961.81,True,17,0,0,1,0,0,1,0,0,0,0,1
12.0,False,17,3,1,0,0,0,0,1,0,0,1,0
355.62,False,17,6,0,1,0,0,1,0,0,1,0,0
334.21,False,17,6,0,0,1,1,0,0,0,1,0,0
197.56,False,17,5,1,0,0,0,0,1,0,0,0,1
217.63,False,17,4,0,0,1,0,0,0,1,0,1,0
16.13,False,17,6,0,1,0,0,0,0,1,0,1,0
509.96,True,17,6,0,0,1,1,0,0,0,0,1,0
450.69,True,17,4,0,1,0,0,0,1,0,0,1,0
369.16,False,17,2,0,1,0,0,1,0,0,1,0,0
452.86,False,17,6,0,1,0,0,1,0,0,0,0,1
77.54,False,17,1,0,0,1,0,0,0,1,0,1,0
630.23,False,17,3,0,1,0,0,0,1,0,0,0,1
17.49,False,17,0,1,0,0,0,0,1,0,1,0,0
194.19,True,17,3,0,0,1,0,0,1,0,0,0,1
787.89,True,17,0,0,1,0,0,0,1,0,0,1,0
217.06,True,17,0,0,0,1,0,1,0,0,0,1,0
200.64,False,17,6,0,0,1,0,1,0,0,0,1,0
82.02,False,17,5,0,1,0,0,0,0,1,1,0,0
390.84,False,17,4,0,1,0,0,1,0,0,0,0,1
69.88,False,17,2,1,0,0,0,0,0,1,0,1,0
555.27,False,17,2,0,1,0,1,0,0,0,1,0,0
248.13,False,17,5,0,0,1,1,0,0,0,0,0,1
1131.01,False,17,2,0,0,1,0,1,0,0,0,1,0
340.78,False,17,3,0,1,0,0,0,0,1,0,1,0
341.19,False,17,3,0,0,1,0,0,0,1,0,0,1
53.85,False,17,3,1,0,0,1,0,0,0,0,0,1
620.17,True,17,5,0,1,0,0,0,0,1,1,0,0
517.75,False,17,5,0,1,0,0,0,1,0,0,0,1
1396.35,False,17,6,0,0,1,1,0,0,0,0,0,1
201.27,False,17,0,0,0,1,0,1,0,0,1,0,0
600.4,False,17,1,0,1,0,0,0,0,1,1,0,0
215.49,False,17,2,0,0,1,0,0,1,0,0,0,1
32.71,False,17,2,0,1,0,0,0,0,1,0,1,0
118.78,False,17,1,0,1,0,1,0,0,0,0,0,1
124.35,False,17,3,0,1,0,0,0,1,0,1,0,0
214.81,False,17,4,0,0,1,0,0,1,0,0,1,0
31.19,False,17,2,0,1,0,0,0,1,0,1,0,0
174.73,False,17,3,1,0,0,0,0,0,1,0,1,0
1231.2,False,17,1,0,0,1,0,0,1,0,0,1,0
312.82,True,17,5,1,0,0,1,0,0,0,0,0,1
47.74,False,17,0,0,1,0,1,0,0,0,0,1,0
295.38,False,17,1,0,0,1,0,1,0,0,0,1,0
48.21,False,17,3,0,1,0,1,0,0,0,0,0,1
394.93,False,17,4,0,0,1,0,1,0,0,0,0,1
41.72,False,17,3,0,1,0,1,0,0,0,0,1,0
866.04,False,17,5,0,0,1,0,1,0,0,1,0,0
77.65,False,17,2,0,0,1,0,1,0,0,1,0,0
349.94,True,17,2,0,0,1,0,0,1,0,0,0,1
44.06,False,17,0,0,1,0,0,0,1,0,0,1,0
121.63,True,17,5,0,0,1,0,0,0,1,0,0,1
58.01,True,17,1,1,0,0,0,0,1,0,0,0,1
59.31,False,17,0,0,1,0,0,0,1,0,0,1,0
522.88,False,17,6,1,0,0,1,0,0,0,0,1,0
157.26,False,17,0,0,0,1,1,0,0,0,1,0,0
631.42,False,17,6,0,0,1,0,0,0,1,1,0,0
67.01,False,17,4,1,0,0,0,0,0,1,0,0,1
1534.11,False,17,3,0,0,1,1,0,0,0,1,0,0
131.88,False,17,1,0,0,1,0,0,0,1,0,1,0
754.8,True,17,6,1,0,0,0,0,0,1,0,0,1
318.02,True,17,5,0,0,1,0,0,0,1,0,0,1
76.32,False,17,2,1,0,0,0,0,1,0,0,1,0
208.68,False,17,6,1,0,0,1,0,0,0,1,0,0
572.69,True,17,1,1,0,0,1,0,0,0,0,1,0
1195.99,False,17,6,1,0,0,0,1,0,0,1,0,0
35.79,False,17,1,0,0,1,1,0,0,0,1,0,0
793.23,False,17,2,0,0,1,0,0,1,0,1,0,0
1343.38,False,17,3,0,0,1,1,0,0,0,0,1,0
149.8,False,17,4,0,0,1,0,0,1,0,1,0,0
884.47,False,17,5,1,0,0,1,0,0,0,0,1,0
698.69,False,17,3,0,1,0,1,0,0,0,1,0,0
337.17,False,17,3,1,0,0,1,0,0,0,0,0,1
14.51,True,17,2,0,0,1,0,1,0,0,0,0,1
590.3,False,17,1,1,0,0,1,0,0,0,0,0,1
121.56,False,17,5,1,0,0,0,0,1,0,0,1,0
898.64,False,17,2,0,0,1,0,1,0,0,0,0,1
1073.53,False,17,1,0,0,1,1,0,0,0,0,1,0
1459.19,False,17,5,1,0,0,0,1,0,0,1,0,0
