transaction_id,user_id,timestamp,amount,device_type,location,is_vpn,card_type,is_fraud
T34975,U22596,2025-01-28T17:39:30.731706Z,177.08,desktop,"New York, USA",False,debit,0
T61755,U21691,2025-02-23T17:39:30.731706Z,256.02,tablet,"New York, USA",False,prepaid,0
T75777,U14332,2025-11-14T17:39:30.731706Z,332.93,desktop,"Florida, USA",False,prepaid,0
T72402,U22745,2025-03-07T17:39:30.731706Z,100.75,mobile,"New York, USA",False,prepaid,0
T73052,U92309,2025-08-14T17:39:30.731706Z,110.68,mobile,"New York, USA",False,prepaid,0
T97999,U13138,2025-11-17T17:39:30.731706Z,34.24,tablet,"Texas, USA",False,credit,0
T10066,U82082,2025-07-05T17:39:30.731706Z,7.81,desktop,"New York, USA",False,credit,1
T91536,U44656,2025-02-15T17:39:30.731706Z,35.57,desktop,"New York, USA",False,prepaid,0
T62879,U10763,2025-10-17T17:39:30.731706Z,93.87,mobile,"California, USA",False,debit,0
T12475,U64279,2025-03-06T17:39:30.731706Z,14.8,tablet,"Florida, USA",True,credit,0
T14465,U80482,2025-10-26T17:39:30.731706Z,917.66,mobile,"New York, USA",False,prepaid,0
T16179,U92824,2025-07-16T17:39:30.731706Z,11.45,tablet,"Texas, USA",False,credit,0
T44369,U39315,2025-10-11T17:39:30.731706Z,23.5,desktop,"New York, USA",False,debit,0
T63738,U73150,2026-01-18T17:39:30.731706Z,8.56,desktop,"Texas, USA",False,credit,0
T17882,U36445,2025-06-25T17:39:30.731706Z,98.12,mobile,"New York, USA",False,debit,0
T20090,U42266,2025-12-26T17:39:30.731706Z,296.76,mobile,"Texas, USA",False,prepaid,0
T36496,U67771,2025-04-09T17:39:30.731706Z,238.66,desktop,"California, USA",True,prepaid,0
T63654,U23696,2025-09-23T17:39:30.731706Z,650.5,mobile,"Florida, USA",False,credit,1
T14590,U93772,2025-04-16T17:39:30.731706Z,162.06,mobile,"California, USA",False,debit,0
T45880,U99482,2025-11-08T17:39:30.731706Z,687.29,mobile,"New York, USA",True,credit,0
T19106,U64888,2025-10-14T17:39:30.731706Z,543.43,tablet,"New York, USA",False,credit,0
T62132,U47674,2025-03-12T17:39:30.731706Z,97.23,desktop,"Florida, USA",False,credit,0
T86357,U76107,2025-08-17T17:39:30.731706Z,1096.61,mobile,"New York, USA",False,debit,1
T62742,U20691,2025-02-24T17:39:30.731706Z,166.69,mobile,"Florida, USA",False,debit,0
T38797,U48306,2025-08-02T17:39:30.731706Z,38.85,mobile,"Florida, USA",False,prepaid,0
T80069,U95242,2025-12-29T17:39:30.731706Z,154.31,mobile,"Florida, USA",False,prepaid,0
T94028,U63191,2025-12-03T17:39:30.731706Z,804.77,mobile,"Texas, USA",False,credit,1
T52694,U91513,2025-12-29T17:39:30.731706Z,111.04,tablet,"New York, USA",True,debit,0
T49978,U34996,2025-07-16T17:39:30.731706Z,667.82,mobile,"Texas, USA",True,credit,1
T37357,U83088,2026-01-08T17:39:30.731706Z,80.51,mobile,"Texas, USA",True,credit,0
T65869,U66335,2025-10-28T17:39:30.731706Z,713.41,tablet,"Texas, USA",False,prepaid,0
T28908,U82271,2025-06-04T17:39:30.731706Z,288.54,desktop,"New York, USA",False,prepaid,0
T33599,U34373,2025-10-04T17:39:30.731706Z,666.68,desktop,"Texas, USA",False,prepaid,0
T96442,U87994,2025-07-20T17:39:30.731706Z,124.61,tablet,"Texas, USA",False,credit,0
T82690,U49907,2025-05-24T17:39:30.731706Z,461.73,mobile,"Texas, USA",False,debit,1
T52339,U85324,2026-01-08T17:39:30.731706Z,1837.97,desktop,"California, USA",True,prepaid,1
T99398,U64069,2025-02-11T17:39:30.731706Z,5.84,mobile,"Florida, USA",False,prepaid,1
T12214,U40973,2025-03-22T17:39:30.731706Z,79.44,desktop,"California, USA",False,debit,0
T65671,U12454,2025-11-24T17:39:30.731706Z,38.89,desktop,"Florida, USA",False,credit,0
T26469,U60730,2025-09-17T17:39:30.731706Z,46.44,tablet,"New York, USA",False,prepaid,0
T94328,U57971,2025-09-19T17:39:30.731706Z,132.67,desktop,"New York, USA",False,prepaid,1
T17985,U18307,2025-07-18T17:39:30.731706Z,928.74,mobile,"California, USA",False,prepaid,1
T76162,U40028,2025-12-20T17:39:30.731706Z,281.97,tablet,"Florida, USA",False,debit,0
T20613,U67580,2025-09-17T17:39:30.731706Z,205.63,tablet,"New York, USA",True,prepaid,0
T19033,U72074,2025-06-29T17:39:30.731706Z,87.79,mobile,"California, USA",False,debit,0
T33790,U52024,2025-07-29T17:39:30.731706Z,632.04,mobile,"California, USA",True,credit,1
T65602,U68288,2025-06-10T17:39:30.731706Z,161.24,tablet,"California, USA",True,credit,0
T41696,U30186,2025-02-21T17:39:30.731706Z,73.97,tablet,"California, USA",False,debit,0
T16978,U22098,2025-02-27T17:39:30.731706Z,66.95,desktop,"California, USA",False,debit,0
T86998,U29184,2025-09-13T17:39:30.731706Z,232.86,desktop,"Florida, USA",True,prepaid,0
T25767,U77247,2025-10-20T17:39:30.731706Z,1393.42,desktop,"Florida, USA",False,debit,1
T52028,U68176,2025-04-04T17:39:30.731706Z,594.82,mobile,"Florida, USA",False,prepaid,1
T21430,U88295,2025-11-19T17:39:30.731706Z,190.19,mobile,"New York, USA",False,prepaid,0
T68958,U13698,2025-08-14T17:39:30.731706Z,9.84,desktop,"California, USA",False,prepaid,1
T66827,U19349,2025-10-13T17:39:30.731706Z,934.79,mobile,"New York, USA",False,credit,1
T46431,U73182,2025-06-24T17:39:30.731706Z,133.76,desktop,"Florida, USA",False,debit,0
T29579,U41658,2025-11-19T17:39:30.731706Z,132.08,tablet,"Florida, USA",False,prepaid,0
T63329,U10657,2025-08-05T17:39:30.731706Z,75.81,tablet,"California, USA",True,prepaid,0
T83938,U19106,2025-07-26T17:39:30.731706Z,147.13,tablet,"New York, USA",True,debit,0
T21105,U94921,2025-10-28T17:39:30.731706Z,350.24,desktop,"Florida, USA",False,credit,1
T87117,U78270,2025-08-21T17:39:30.731706Z,533.18,desktop,"New York, USA",False,prepaid,1
T79505,U77024,2025-05-27T17:39:30.731706Z,246.77,desktop,"Florida, USA",False,prepaid,1
T91583,U19788,2025-11-04T17:39:30.731706Z,31.77,tablet,"Florida, USA",False,prepaid,1
T55129,U59389,2025-11-20T17:39:30.731706Z,3080.57,tablet,"California, USA",False,credit,1
T68215,U19413,2025-05-20T17:39:30.731706Z,458.05,mobile,"California, USA",True,prepaid,0
T33943,U29046,2025-08-20T17:39:30.731706Z,101.55,desktop,"Texas, USA",True,debit,0
T72742,U67487,2025-09-09T17:39:30.731706Z,283.62,mobile,"New York, USA",True,credit,0
T80970,U47014,2025-12-15T17:39:30.731706Z,451.17,mobile,"Texas, USA",False,debit,0
T68892,U60682,2025-03-18T17:39:30.731706Z,288.56,tablet,"Texas, USA",False,credit,0
T43063,U37565,2025-08-17T17:39:30.731706Z,438.5,desktop,"Texas, USA",True,credit,1
T47573,U26365,2025-04-01T17:39:30.731706Z,68.5,tablet,"New York, USA",False,debit,0
T93919,U44738,2025-02-09T17:39:30.731706Z,141.23,mobile,"Texas, USA",False,prepaid,0
T77355,U27540,2025-12-17T17:39:30.731706Z,650.86,mobile,"Texas, USA",False,debit,0
T38985,U29088,2025-11-18T17:39:30.731706Z,34.97,mobile,"Florida, USA",False,prepaid,0
T17072,U68622,2025-05-17T17:39:30.731706Z,21.87,desktop,"New York, USA",False,debit,0
T91290,U65167,2025-12-20T17:39:30.731706Z,91.32,mobile,"New York, USA",True,debit,0
T69603,U57873,2025-04-23T17:39:30.731706Z,423.46,tablet,"Texas, USA",True,debit,1
T84490,U61935,2025-07-14T17:39:30.731706Z,987.3,mobile,"Texas, USA",False,credit,1
T21424,U96334,2025-07-31T17:39:30.731706Z,105.19,mobile,"Florida, USA",True,prepaid,0
T18735,U81112,2025-06-26T17:39:30.731706Z,551.74,tablet,"Florida, USA",False,prepaid,0
T68242,U85110,2025-03-17T17:39:30.731706Z,33.78,tablet,"New York, USA",True,prepaid,0
T64521,U29876,2025-08-22T17:39:30.731706Z,22.81,mobile,"Texas, USA",False,prepaid,0
T92734,U18723,2025-09-28T17:39:30.731706Z,31.55,tablet,"California, USA",False,credit,0
T77950,U96379,2025-11-15T17:39:30.731706Z,12.99,mobile,"Texas, USA",False,credit,0
T43845,U70210,2025-11-19T17:39:30.731706Z,49.84,desktop,"New York, USA",False,debit,0
T76881,U10745,2025-02-08T17:39:30.731706Z,253.5,desktop,"New York, USA",False,credit,1
T20891,U19654,2025-12-14T17:39:30.731706Z,722.14,mobile,"California, USA",False,debit,0
T79618,U27963,2025-04-09T17:39:30.731706Z,826.18,desktop,"New York, USA",False,debit,1
T57948,U88374,2025-04-21T17:39:30.731706Z,200.34,tablet,"California, USA",False,debit,0
T76123,U39443,2025-09-29T17:39:30.731706Z,266.3,desktop,"California, USA",False,credit,0
T91684,U15913,2025-07-11T17:39:30.731706Z,20.04,mobile,"California, USA",False,credit,0
T71836,U77644,2025-05-21T17:39:30.731706Z,442.41,mobile,"New York, USA",False,credit,0
T84382,U83180,2025-04-24T17:39:30.731706Z,236.46,mobile,"California, USA",True,debit,0
T52468,U22167,2025-04-22T17:39:30.731706Z,296.66,mobile,"New York, USA",True,prepaid,0
T91993,U64053,2025-04-03T17:39:30.731706Z,253.78,mobile,"New York, USA",False,debit,0
T43590,U36787,2025-10-14T17:39:30.731706Z,514.75,desktop,"Texas, USA",False,debit,1
T49821,U11489,2025-06-02T17:39:30.731706Z,1542.9,desktop,"California, USA",True,prepaid,1
T81745,U83402,2026-01-04T17:39:30.731706Z,12.36,desktop,"New York, USA",False,credit,0
T54373,U95824,2025-12-06T17:39:30.731706Z,153.76,mobile,"California, USA",False,credit,0
T44508,U36595,2025-05-25T17:39:30.731706Z,565.34,mobile,"California, USA",False,credit,0
T41050,U22921,2025-08-11T17:39:30.731706Z,291.53,desktop,"California, USA",True,prepaid,1
T42790,U67669,2026-01-24T17:39:30.731706Z,12.58,tablet,"California, USA",False,credit,0
T44353,U59584,2025-03-13T17:39:30.731706Z,201.81,tablet,"California, USA",False,debit,0
T58281,U79014,2025-09-13T17:39:30.731706Z,26.6,tablet,"Florida, USA",False,debit,0
T17216,U37301,2025-07-11T17:39:30.731706Z,201.47,tablet,"California, USA",False,debit,1
T72338,U69452,2025-09-30T17:39:30.731706Z,7.5,tablet,"New York, USA",True,prepaid,1
T68711,U38351,2025-07-30T17:39:30.731706Z,27.33,desktop,"Florida, USA",False,debit,0
T10019,U38276,2026-01-18T17:39:30.731706Z,452.52,tablet,"Texas, USA",True,prepaid,0
T84062,U78089,2025-01-27T17:39:30.731706Z,1283.19,tablet,"Florida, USA",False,debit,1
T59793,U66454,2025-08-15T17:39:30.731706Z,430.99,desktop,"Texas, USA",False,credit,0
T51838,U50510,2026-01-01T17:39:30.731706Z,181.3,tablet,"Texas, USA",False,credit,1
T19366,U64891,2025-05-11T17:39:30.731706Z,279.28,tablet,"California, USA",False,debit,0
T48037,U96029,2025-01-29T17:39:30.731706Z,25.99,mobile,"New York, USA",False,debit,0
T99166,U50540,2025-09-19T17:39:30.731706Z,446.46,tablet,"California, USA",True,prepaid,1
T88167,U62600,2025-06-19T17:39:30.731706Z,358.64,desktop,"Florida, USA",False,credit,1
T48461,U89771,2025-03-11T17:39:30.731706Z,47.09,mobile,"Florida, USA",True,credit,1
T29938,U70993,2025-03-15T17:39:30.731706Z,265.28,tablet,"New York, USA",False,credit,0
T24026,U65998,2025-02-21T17:39:30.731706Z,470.0,tablet,"New York, USA",False,prepaid,0
T95059,U20371,2025-07-01T17:39:30.731706Z,259.76,desktop,"New York, USA",False,prepaid,0
T73776,U19294,2025-09-20T17:39:30.731706Z,22.61,desktop,"Texas, USA",False,credit,1
T61238,U54230,2025-05-09T17:39:30.731706Z,526.5,tablet,"New York, USA",False,debit,0
T25386,U38822,2025-07-16T17:39:30.731706Z,227.98,tablet,"New York, USA",False,credit,0
T48958,U85359,2025-05-29T17:39:30.731706Z,61.48,desktop,"New York, USA",False,credit,0
T49481,U32458,2025-02-19T17:39:30.731706Z,492.7,mobile,"New York, USA",False,credit,0
T43795,U69070,2025-12-11T17:39:30.731706Z,338.84,tablet,"Florida, USA",True,credit,0
T66791,U83208,2025-12-03T17:39:30.731706Z,48.11,desktop,"California, USA",False,debit,1
T61239,U74567,2025-09-14T17:39:30.731706Z,183.7,desktop,"Florida, USA",False,credit,0
T43322,U34579,2025-10-12T17:39:30.731706Z,398.75,desktop,"California, USA",False,credit,0
T65255,U22386,2025-05-09T17:39:30.731706Z,1612.29,tablet,"Texas, USA",True,prepaid,1
T32757,U70650,2025-11-08T17:39:30.731706Z,38.66,tablet,"Florida, USA",True,credit,0
T54851,U37257,2025-08-23T17:39:30.731706Z,750.21,mobile,"California, USA",False,prepaid,1
T23334,U38701,2025-08-01T17:39:30.731706Z,621.89,mobile,"California, USA",False,debit,1
T21916,U96579,2025-07-23T17:39:30.731706Z,33.47,mobile,"California, USA",False,prepaid,0
T57541,U42411,2025-07-21T17:39:30.731706Z,210.98,mobile,"Texas, USA",True,debit,0
T55612,U97226,2026-01-13T17:39:30.731706Z,375.49,mobile,"California, USA",False,prepaid,0
T35038,U15193,2025-03-20T17:39:30.731706Z,1192.68,desktop,"Florida, USA",False,debit,1
T50193,U48520,2025-12-11T17:39:30.731706Z,380.03,mobile,"California, USA",False,credit,1
T72536,U67040,2025-09-22T17:39:30.731706Z,194.09,mobile,"New York, USA",False,credit,0
T93268,U85813,2025-03-26T17:39:30.731706Z,704.67,mobile,"Florida, USA",False,prepaid,0
T85328,U94997,2025-04-15T17:39:30.731706Z,330.28,mobile,"New York, USA",True,credit,1
T21543,U58142,2025-04-21T17:39:30.731706Z,415.24,tablet,"California, USA",True,debit,0
T99193,U49164,2025-08-11T17:39:30.731706Z,2384.35,tablet,"New York, USA",False,credit,1
T98916,U43130,2025-08-30T17:39:30.731706Z,32.76,tablet,"California, USA",False,credit,1
T27477,U56927,2025-03-30T17:39:30.731706Z,92.12,desktop,"California, USA",False,debit,0
T60557,U15721,2025-03-02T17:39:30.731706Z,1223.24,desktop,"New York, USA",False,prepaid,1
T31896,U40373,2025-11-21T17:39:30.731706Z,35.07,desktop,"New York, USA",False,credit,0
T48060,U28782,2025-08-05T17:39:30.731706Z,414.42,mobile,"New York, USA",False,credit,0
T29556,U95012,2025-09-30T17:39:30.731706Z,700.92,mobile,"Florida, USA",False,credit,0
T93117,U52951,2025-02-17T17:39:30.731706Z,99.67,desktop,"Texas, USA",False,prepaid,1
T13914,U98908,2025-11-06T17:39:30.731706Z,160.62,tablet,"Florida, USA",False,credit,0
T97157,U24572,2025-08-30T17:39:30.731706Z,1.97,tablet,"New York, USA",False,credit,0
T29701,U55556,2025-11-02T17:39:30.731706Z,18.21,desktop,"California, USA",True,debit,1
T31102,U96734,2025-12-28T17:39:30.731706Z,204.41,desktop,"California, USA",False,credit,0
T17179,U60584,2025-09-20T17:39:30.731706Z,503.03,tablet,"Florida, USA",True,debit,0
T40089,U75156,2025-09-04T17:39:30.731706Z,80.6,mobile,"California, USA",True,credit,0
T36544,U34174,2025-08-06T17:39:30.731706Z,19.35,tablet,"California, USA",False,debit,1
T35348,U97099,2025-04-23T17:39:30.731706Z,49.25,mobile,"New York, USA",False,prepaid,0
T35164,U75808,2025-03-23T17:39:30.731706Z,1.86,mobile,"California, USA",True,credit,0
T93189,U79871,2025-06-01T17:39:30.731706Z,200.12,desktop,"Texas, USA",False,credit,0
T84295,U87983,2025-12-12T17:39:30.731706Z,457.29,mobile,"Florida, USA",False,prepaid,0
T57698,U56067,2025-08-23T17:39:30.731706Z,10.66,mobile,"California, USA",False,credit,1
T64914,U16870,2025-05-19T17:39:30.731706Z,71.82,tablet,"New York, USA",False,prepaid,0
T99791,U13515,2025-06-21T17:39:30.731706Z,198.08,desktop,"California, USA",False,debit,0
T33799,U40649,2025-12-19T17:39:30.731706Z,80.32,desktop,"Texas, USA",True,debit,0
T52903,U16132,2025-04-12T17:39:30.731706Z,470.92,tablet,"Texas, USA",False,debit,0
T12747,U28058,2025-05-29T17:39:30.731706Z,783.92,desktop,"California, USA",False,prepaid,1
T86861,U67335,2025-02-07T17:39:30.731706Z,390.86,tablet,"California, USA",False,debit,0
T10892,U69959,2025-08-30T17:39:30.731706Z,549.03,tablet,"Texas, USA",False,credit,1
T31339,U61265,2025-11-05T17:39:30.731706Z,441.53,tablet,"Texas, USA",False,debit,0
T43247,U47660,2025-04-07T17:39:30.731706Z,573.86,tablet,"Texas, USA",False,debit,0
T20401,U69415,2025-12-26T17:39:30.731706Z,629.89,tablet,"Texas, USA",False,debit,0
T95183,U14667,2025-02-04T17:39:30.731706Z,326.24,mobile,"Texas, USA",False,prepaid,0
T67199,U57576,2025-02-16T17:39:30.731706Z,729.93,tablet,"California, USA",True,prepaid,0
T80955,U75220,2025-03-16T17:39:30.731706Z,309.08,mobile,"Florida, USA",False,debit,0
T21932,U16548,2025-07-24T17:39:30.731706Z,1683.75,desktop,"Texas, USA",False,debit,1
T83912,U83423,2025-10-01T17:39:30.731706Z,680.92,tablet,"New York, USA",False,debit,0
T34905,U98332,2025-04-04T17:39:30.731706Z,77.69,tablet,"New York, USA",False,debit,0
T44128,U10623,2025-02-23T17:39:30.731706Z,38.87,tablet,"Florida, USA",False,debit,0
T84302,U44769,2025-03-09T17:39:30.731706Z,468.33,desktop,"Texas, USA",True,credit,0
T77568,U49756,2025-09-22T17:39:30.731706Z,164.57,mobile,"Florida, USA",False,debit,0
T47477,U86204,2025-12-30T17:39:30.731706Z,44.44,tablet,"Texas, USA",False,credit,0
T69562,U28095,2025-12-09T17:39:30.731706Z,1338.98,desktop,"New York, USA",True,credit,1
T27145,U35438,2025-10-20T17:39:30.731706Z,367.42,desktop,"Florida, USA",False,prepaid,0
T66602,U78861,2025-07-16T17:39:30.731706Z,1192.74,desktop,"California, USA",False,debit,1
T21487,U84323,2025-02-20T17:39:30.731706Z,10.58,tablet,"Texas, USA",False,credit,0
T46615,U60450,2025-04-02T17:39:30.731706Z,21.48,desktop,"California, USA",False,debit,0
T10364,U42378,2025-09-08T17:39:30.731706Z,57.39,mobile,"California, USA",False,credit,0
T95311,U59887,2025-02-16T17:39:30.731706Z,936.03,tablet,"New York, USA",False,credit,1
T57521,U15220,2025-06-03T17:39:30.731706Z,96.63,tablet,"Florida, USA",True,prepaid,0
T21665,U29519,2025-09-28T17:39:30.731706Z,321.6,mobile,"Florida, USA",False,credit,0
T31284,U14659,2025-02-08T17:39:30.731706Z,292.23,tablet,"Florida, USA",False,debit,0
T74556,U40740,2025-04-15T17:39:30.731706Z,186.33,mobile,"Florida, USA",True,prepaid,0
T87694,U17166,2025-05-23T17:39:30.731706Z,286.39,mobile,"New York, USA",False,debit,0
T87177,U64918,2025-05-02T17:39:30.731706Z,1142.51,desktop,"New York, USA",False,credit,0
T72485,U26979,2025-04-23T17:39:30.731706Z,38.56,mobile,"California, USA",False,prepaid,1
T52791,U13953,2025-06-21T17:39:30.731706Z,632.26,tablet,"Texas, USA",False,credit,0
T31087,U50509,2026-01-20T17:39:30.731706Z,36.01,tablet,"California, USA",False,credit,0
T87538,U45686,2025-06-26T17:39:30.731706Z,13.16,tablet,"Florida, USA",False,credit,0
T70777,U53419,2025-02-28T17:39:30.731706Z,305.37,tablet,"Texas, USA",True,debit,0
T95522,U40666,2025-04-08T17:39:30.731706Z,1101.19,tablet,"Florida, USA",False,prepaid,1
T44558,U78417,2026-01-12T17:39:30.731706Z,3759.68,tablet,"Texas, USA",False,prepaid,1
T51022,U84741,2025-10-20T17:39:30.731706Z,29.55,desktop,"Florida, USA",False,debit,0
T47935,U91450,2025-04-27T17:39:30.731706Z,69.5,mobile,"Texas, USA",False,credit,0
T12949,U31725,2025-02-02T17:39:30.731706Z,108.04,tablet,"New York, USA",False,prepaid,0
T29177,U15477,2026-01-17T17:39:30.731706Z,93.52,desktop,"California, USA",False,prepaid,0
T97326,U11282,2025-09-21T17:39:30.731706Z,1296.85,desktop,"Texas, USA",False,debit,1
T37454,U10029,2025-11-29T17:39:30.731706Z,206.74,tablet,"California, USA",True,prepaid,1
T12480,U19038,2025-08-19T17:39:30.731706Z,239.15,tablet,"New York, USA",False,credit,1
T43895,U82038,2025-12-30T17:39:30.731706Z,39.47,tablet,"New York, USA",False,credit,0
T46697,U68617,2025-05-24T17:39:30.731706Z,20.05,desktop,"New York, USA",False,debit,0
T56358,U88211,2025-08-14T17:39:30.731706Z,165.46,tablet,"California, USA",False,credit,0
T36529,U43754,2025-03-04T17:39:30.731706Z,173.9,tablet,"New York, USA",True,debit,0
T43935,U33737,2025-02-28T17:39:30.731706Z,679.8,mobile,"Texas, USA",False,debit,0
T22838,U83858,2025-04-30T17:39:30.731706Z,255.83,desktop,"California, USA",False,prepaid,0
T95425,U78515,2025-12-13T17:39:30.731706Z,2333.57,mobile,"Texas, USA",False,prepaid,1
T39029,U80536,2025-03-25T17:39:30.731706Z,289.94,tablet,"California, USA",False,credit,0
T55609,U47916,2025-10-28T17:39:30.731706Z,466.56,tablet,"Texas, USA",False,prepaid,0
T51248,U99038,2025-10-08T17:39:30.731706Z,150.72,desktop,"California, USA",False,prepaid,0
T31618,U56063,2025-04-19T17:39:30.731706Z,444.95,mobile,"Florida, USA",False,credit,0
T20753,U84273,2025-11-02T17:39:30.731706Z,111.47,desktop,"Florida, USA",False,credit,1
T38191,U22967,2025-03-31T17:39:30.731706Z,509.54,mobile,"Texas, USA",False,credit,0
T92299,U90296,2025-05-08T17:39:30.731706Z,766.58,desktop,"Florida, USA",False,prepaid,0
T79891,U90693,2026-01-10T17:39:30.731706Z,62.31,desktop,"Texas, USA",False,debit,0
T41304,U17439,2025-08-26T17:39:30.731706Z,262.95,mobile,"Texas, USA",False,prepaid,0
T66820,U60992,2025-11-15T17:39:30.731706Z,62.35,tablet,"Texas, USA",False,credit,0
T75602,U34285,2025-10-13T17:39:30.731706Z,268.84,desktop,"California, USA",False,debit,0
T88775,U31386,2026-01-01T17:39:30.731706Z,368.68,tablet,"New York, USA",False,credit,0
T67941,U75452,2025-06-09T17:39:30.731706Z,1294.1,tablet,"Florida, USA",True,credit,1
T30137,U16930,2025-10-04T17:39:30.731706Z,92.14,mobile,"Florida, USA",False,prepaid,0
T53253,U58377,2025-03-23T17:39:30.731706Z,410.03,mobile,"California, USA",False,prepaid,0
T91189,U33036,2025-02-02T17:39:30.731706Z,284.21,mobile,"Florida, USA",False,prepaid,0
T73523,U55766,2025-11-11T17:39:30.731706Z,70.25,mobile,"New York, USA",False,credit,1
T41080,U34518,2025-08-07T17:39:30.731706Z,670.29,tablet,"Texas, USA",True,credit,0
T45294,U57780,2025-05-17T17:39:30.731706Z,13.04,desktop,"New York, USA",False,prepaid,1
T92495,U37921,2025-11-08T17:39:30.731706Z,524.99,desktop,"California, USA",False,credit,1
T21523,U40129,2025-05-04T17:39:30.731706Z,714.65,mobile,"Texas, USA",False,credit,1
T73499,U14105,2025-06-30T17:39:30.731706Z,359.92,mobile,"Texas, USA",False,prepaid,0
T40295,U60617,2025-10-18T17:39:30.731706Z,3057.72,mobile,"California, USA",True,credit,1
T82796,U49552,2025-06-09T17:39:30.731706Z,779.81,tablet,"Texas, USA",False,credit,1
T27187,U68537,2025-09-15T17:39:30.731706Z,174.17,mobile,"Florida, USA",False,prepaid,0
T91131,U98284,2025-03-27T17:39:30.731706Z,318.59,tablet,"Texas, USA",False,debit,0
T88901,U66732,2025-06-04T17:39:30.731706Z,143.19,mobile,"California, USA",False,credit,0
T48826,U80058,2025-05-20T17:39:30.731706Z,154.26,mobile,"New York, USA",False,prepaid,0
T47254,U69495,2025-04-12T17:39:30.731706Z,167.96,desktop,"California, USA",True,prepaid,1
T62398,U97431,2025-04-22T17:39:30.731706Z,396.88,mobile,"California, USA",False,debit,0
T86652,U46660,2025-09-01T17:39:30.731706Z,50.12,tablet,"Texas, USA",False,prepaid,0
T66948,U32007,2025-04-20T17:39:30.731706Z,134.16,desktop,"Florida, USA",True,prepaid,0
T27534,U63364,2025-06-10T17:39:30.731706Z,161.64,desktop,"Texas, USA",False,debit,0
T48037,U32763,2026-01-10T17:39:30.731706Z,517.23,desktop,"California, USA",True,prepaid,1
T28264,U93468,2025-05-04T17:39:30.731706Z,483.22,desktop,"California, USA",False,credit,0
T57893,U15570,2025-09-23T17:39:30.731706Z,268.75,desktop,"New York, USA",False,credit,1
T22891,U55500,2025-05-04T17:39:30.731706Z,331.66,desktop,"California, USA",False,credit,0
T59012,U39757,2025-04-23T17:39:30.731706Z,277.68,desktop,"California, USA",False,credit,0
T21933,U22105,2025-08-25T17:39:30.731706Z,123.52,tablet,"California, USA",False,prepaid,0
T79290,U51039,2025-11-12T17:39:30.731706Z,94.8,desktop,"Texas, USA",True,credit,0
T14390,U84881,2025-10-03T17:39:30.731706Z,232.38,tablet,"New York, USA",True,credit,1
T39171,U59025,2025-12-08T17:39:30.731706Z,25.3,mobile,"New York, USA",False,debit,0
T43726,U52718,2025-08-21T17:39:30.731706Z,22.63,desktop,"Texas, USA",True,debit,0
T78698,U95800,2025-08-16T17:39:30.731706Z,155.99,mobile,"California, USA",False,debit,0
T80532,U96843,2025-04-26T17:39:30.731706Z,293.54,tablet,"Florida, USA",False,debit,0
T99232,U94646,2025-04-20T17:39:30.731706Z,497.76,desktop,"California, USA",True,prepaid,0
T72939,U30898,2025-05-14T17:39:30.731706Z,90.87,desktop,"California, USA",False,prepaid,1
T43689,U96707,2025-04-19T17:39:30.731706Z,306.81,tablet,"Texas, USA",False,debit,0
T48545,U32925,2025-03-14T17:39:30.731706Z,70.34,mobile,"New York, USA",True,credit,0
T29472,U79712,2025-07-27T17:39:30.731706Z,144.8,tablet,"New York, USA",False,debit,0
T62454,U39270,2025-09-08T17:39:30.731706Z,154.76,mobile,"California, USA",False,prepaid,0
T47449,U75162,2025-09-05T17:39:30.731706Z,12.34,tablet,"Florida, USA",True,debit,0
T56604,U90965,2026-01-08T17:39:30.731706Z,721.73,desktop,"California, USA",True,prepaid,0
T84713,U72437,2025-06-23T17:39:30.731706Z,92.43,tablet,"Texas, USA",False,credit,0
T85148,U31280,2025-05-27T17:39:30.731706Z,241.73,desktop,"New York, USA",False,credit,1
T70976,U98811,2026-01-08T17:39:30.731706Z,1700.49,tablet,"California, USA",False,debit,1
T21399,U50693,2025-08-30T17:39:30.731706Z,300.33,mobile,"Florida, USA",False,prepaid,0
T60592,U43988,2025-03-03T17:39:30.731706Z,151.72,mobile,"New York, USA",True,credit,0
T24248,U50577,2025-05-04T17:39:30.731706Z,1.25,tablet,"Texas, USA",True,credit,0
T87167,U49932,2025-06-30T17:39:30.731706Z,110.44,mobile,"New York, USA",False,debit,0
T38151,U46138,2025-11-03T17:39:30.731706Z,376.25,desktop,"Texas, USA",False,credit,1
T28077,U79719,2025-09-23T17:39:30.731706Z,145.65,desktop,"Texas, USA",True,prepaid,1
T65369,U75272,2025-05-12T17:39:30.731706Z,1166.51,tablet,"Texas, USA",False,credit,1
T45666,U38148,2025-09-22T17:39:30.731706Z,67.14,mobile,"Florida, USA",False,prepaid,0
T67396,U70926,2025-04-22T17:39:30.731706Z,190.64,tablet,"Texas, USA",False,credit,0
T44219,U97233,2025-05-22T17:39:30.731706Z,159.31,mobile,"Texas, USA",False,debit,1
T10534,U22040,2025-04-16T17:39:30.731706Z,323.86,desktop,"Texas, USA",False,debit,0
T46460,U36415,2025-11-29T17:39:30.731706Z,594.44,mobile,"Texas, USA",True,debit,1
T50318,U52131,2025-06-07T17:39:30.731706Z,1107.99,mobile,"California, USA",False,debit,0
T34094,U84907,2025-02-05T17:39:30.731706Z,2041.65,tablet,"Florida, USA",False,debit,1
